document_id,entity_id,confidence_level
1595678,14009379d79782b9c0ca4ea7bb47b19b,0.229322009318179
1595611,c112681eb33ae0c9fa9277fc640b9ecf,0.23343162141988
1595611,fcc9b1ac28d2db0cf1105a0b3e221b1f,0.230204824988253
1536093,87f8f9a6d35ec4f07d4fd425db84c998,0.805549930689195
1536093,824d215dd8807e76e029444e2b43148b,0.458870220024666
1536093,2f372c1b8b9b0d62f40b3ef0e29f2189,0.410309489623863
1536093,5175e24481e54e32e03b21eebe8cdb85,0.385715185564656
1536093,72b16aa95d646ea65df0bc71a9c6d5a0,0.378884935658679
1536093,cfbe175794b1143fafe7aaccd8641354,0.370555531720948
1536093,e21f88ff026fc2e708b684c7b8822d3a,0.313844654321937
1536093,616b23269bc728d2eacc0f6a1fb66f6e,0.258056348382541
1536093,17ba2bde2d4b50aef3e5b81dd1669e0e,0.256964067668948
1536093,cbc1e405c205d14fa00e08d2b3169ec1,0.254799860322575
1536084,824d215dd8807e76e029444e2b43148b,0.574211196369704
1536084,87f8f9a6d35ec4f07d4fd425db84c998,0.339260419741906
1536084,40b95325d5800689b55682bd0d586215,0.215629201460915
1536084,1b942c4385ff76e5a6ee71ca34ce0617,0.210266841411302
1494886,5d53749a3493111549fde04cdb20399a,0.871549029744726
1594837,e47edebee09cb8a981436d4943a7f219,0.619515777582667
1594837,6ad49aa7264d93b13efcb7181bd026a7,0.384097771869226
1594837,16c2d14d50a123c7e4462e483f4277e3,0.382676210864288
1594837,908b54775910e459f1a04dcefe4e711f,0.357636809447532
1594837,5b2f3931d4b6a7ad02ed466fac40732a,0.303223295647038
1594837,12b206a6157fa69a3585b2fd89d81607,0.272474417256675
1594837,da8e669d17a084ecbdabd531c50e5a14,0.245492549066862
1594837,503d84e0651cd7e5f3ee69454b14c9ba,0.227212001477699
1594837,fc68483715ee68394928c99a5d0f6396,0.225302580838757
1594007,55ebcfbdaff1d6f60b3907151f38527a,0.492292387420885
1594007,69403073dafbe8cc5508f0d1b4bf759e,0.40992678033971
1594007,c1ada95efd67537809f30419e2d78241,0.250009266322765
1535812,820d983b8113f61f046e13ccbb11d126,0.590491423783668
1535812,768d8561cffe2fc2557a47eb02b57b44,0.565648612858885
1535812,0b596c70c4d3e0a4f61f50938b1addd6,0.534611872950339
1535812,0a732a0449ae2b29afe62402e48d08d8,0.516442314448997
1535812,83604268da64cb0f54f23e126f8d47e8,0.366894379519047
1535812,fc4ccb3cf5c9a4a2ee657ec58b64590a,0.343909563212678
1535812,1e5975765b74fecee2132d1a628fabfa,0.284186519878172
1535812,4ef781601e8f2eafdfd0ec416b8db648,0.281627527719233
1535812,d37fa97360958e686199ab60820f4903,0.279778227961128
1535812,9755527f5d6290ca83fd7c2781a895f1,0.262231968911336
1502838,1cc81d98a3f50541d745161b2061abeb,0.279275042392389
1591350,fb22779bbcb43f8ebae061879eda8e6c,0.782185660572319
1591350,ce94eedda30458b33555c25fa1f11d7d,0.692717080461943
1591350,3ac244474103db8bbc513e3c515c1fd7,0.561973633967075
1591350,cf02562733c35c12bd5cc8cabaa4cb03,0.28730866312397
1591350,94d57dd110cd632b728db3fb1c008faf,0.282343784578254
1591350,966f167d823279490ecd372aac8ad5c9,0.281055011899104
1591350,7c22939ae5431ef9317674703579ed31,0.264843359648081
1589532,2c2ef3f787c5e6a82b33ccadceee2e9f,0.338205073855146
1589532,485f36c04543af1850e167f2e88b0c8d,0.332967626598993
1589532,26e25b8279026a4510e370122a47d729,0.327244834815659
1589532,7f67f4c8284b564daf04fbc00a286509,0.215375084757303
1535078,d66d0839bb618f5ceeee7cadac3a6999,0.663170781305571
1535078,cfd9340feaa9497a8d91cd36c16454ed,0.479030730432689
1535078,d3cd3a8b0917cb00f24a4b53bfca15fa,0.372184620284592
1535078,3653cfe640a2405a63fa9a938a94f8fe,0.305960195566491
1535078,9da9595caa381755c9353ae7179f2117,0.239770457314336
1535078,e12349d5f754a9cf897c8df2eb2e07a7,0.225058017206796
1535078,75a68ee7ce1ede9e9b56e6bd6d0a0af7,0.217403786540046
1495482,4eb9614263cbfc42978285f8ced17c58,0.397613803194537
1495482,ebf34fc5a5119616f9ca68f87a71b6f1,0.389733834446844
1495482,810e7275c37b02ca9a5f9d9d231026a5,0.330761093169635
1534651,4ff66402db747c2480c71cf766263d2c,0.385225667816603
1534651,b72d9444358d6fc6305856244a6ba6ab,0.242675825101652
1534651,47add8c115ccf2152ed152ffb3bdf526,0.216110542647416
1534651,d43b5fec9fe110c7c7f43c0705a0f2e3,0.215762013954042
1534651,9fe454553efb83bb567a5d0b7e839b06,0.215326052447993
1534651,35990c44e6cd97068aa180dbf4499ca3,0.213359049028945
1534651,6db205e9c74493cedecc6fc9b3aceef6,0.210262553646409
1534401,4ff66402db747c2480c71cf766263d2c,0.37562321459157
1534401,dbe67d445fdd47c9614040471dea7517,0.312289847972403
1534401,a084a99b994af6a2b2d8d8155e006794,0.246756158596054
1534401,711f6f2172e675f1041c01dce1d13dd9,0.239142228951824
1534401,013b1cb8b27c24a544f4d8c701b7e824,0.234317486749288
1534401,fdbac3376618e35922b0950482ae26ae,0.232429677255283
1534401,ede9582a16da8df2f61ea972d47c0920,0.231315790103575
1534401,5634c1241f50d8f8763a7f045d4d275a,0.220659415346545
1588025,5e418e080d2a91ffaefaa45d644c28e6,0.689095384546885
1588025,8604b161317966d989b7216274a3ba9d,0.256911540943368
1587791,d71b58b9ed95fcec3424195573a598be,0.248324385165207
1587791,c19dd1239f88490ec75470471b21be63,0.21404739598636
1587791,c935eda6502106ca7cfa5a50b4e7b246,0.213301130543438
1587682,192400be544694adc47d343f46a7117c,0.399673290498465
1587682,be722736981b471dffc2f33b5a35eda4,0.345966012719091
1587682,53bb955e6378327226eda38d71336f25,0.284910873470678
1587682,29ccd1bd8f34ef645913847ee615e933,0.280402892698108
1587682,f6a7db2fda8d1ba0216ea008e393c243,0.232806815831641
1587682,43d125815ea9547383e0ca5dc30b6507,0.228970297652286
1587682,1201fa2ed5dd891e670662f305b7576f,0.221833527394408
1534131,b5f922d9341dbc4681f96e71fb8f65c5,0.500951753665564
1586920,25c197917381666ab73925c30bc91cd9,0.872594996789462
1586787,481db56c94cb5cc99b373b05b4306c06,0.344274226617851
1533821,e27066b3d02095aa35bb17accfff1895,0.940429513060507
1533821,ed733a6fe747ee47aba989f986a49509,0.444575317926848
1533821,2f372c1b8b9b0d62f40b3ef0e29f2189,0.406098667214291
1533821,87f8f9a6d35ec4f07d4fd425db84c998,0.345175525467281
1533821,1b942c4385ff76e5a6ee71ca34ce0617,0.214806005235118
1506824,bf1428557940620c08c68f0aaacc32d1,0.401245225947995
1506824,b990ce6bdf223b3f421cd590d31ff5af,0.3537986325194
1506824,90ef7d7f47627e8ce9b8e747e0d1f9c8,0.336380842244288
1506824,7d2f717515119be3ba20e22e817d6550,0.21815060166215
1506824,7f0498935f76ff49da86bf8c69b984f6,0.215585693760124
1586120,24ed970eb2b140f4217b89b2863ce491,0.393835648314988
1586120,d76f448470fbdf262162c59690440e60,0.341294850427793
1650920,d31dac6010570860a370a70aaeac743c,0.503682408513653
1650920,be722736981b471dffc2f33b5a35eda4,0.493641921908119
1650920,a6a036c0199206ad82e8fc233948a1b6,0.353654267770806
1650920,11fc8b2a1fa03b64e5c6c07e38a2e6fe,0.32593985478844
1533517,bfdae7ee7c7fb1800bac2acb7faa2d60,0.956389757515209
1533517,a37cb9318b06015ec38e89af528b85d9,0.341037005100479
1533517,3601f09485b6cbf9e2530994473fa2c3,0.328316733644657
1533517,ee79485c962f4d26cc4d5b4c152939d2,0.269764999878047
1533517,7e4eeac63dfec51cbe412ca42ac81d83,0.239368142847347
1533463,85aa77ae8e3ebdab77c34e08a62ea601,0.46199938446724
1533463,00702a910f46fa59fbcb34a352e072a1,0.411932497087211
1585940,624781807e993e1eeea7c8cb85c819e8,0.244539205425524
1585940,73513959fee527f14d1ad22c7c59d2c4,0.227450445092071
1533377,cd8f79070552170fcea3178a41040a0b,0.505618450821625
1533377,f6a7db2fda8d1ba0216ea008e393c243,0.282280207988116
1585309,9f79cd72c2cdaafd1b6dfc65e0ba5d59,0.397484567759757
1533167,7b89efa62a3c39624d2e751f2949f93d,0.906175466963029
1533110,be722736981b471dffc2f33b5a35eda4,0.496960555362785
1533110,ab9a7d0fa3ef62d08b20058753a43d99,0.29155544372031
1583138,db7385711b9dca715855fc497fd1c143,0.228131278518415
1582863,02422b70856e91caabaa2747bf969763,0.971609579490533
1582863,333b58ae5d03a8a5a8bc28bac05e5a2e,0.581851939775629
1582863,59d5e14ae1bc0a25bc7cbbab8ff9eb47,0.560671383049274
1582863,ea0ff9366becd837fc722c4c353956e0,0.394298063535635
1582863,a07d54c75ec71474b1eb9779c6dccbbd,0.355208811999812
1582863,4205da9af784b973eb042712a90e71f5,0.310799851779473
1582863,6486d04c52c03178f5e599c5e76eb1e2,0.296604230048778
1582863,46764b9a6558c12ea3490ec96e4232f4,0.264390271751475
1582863,cd3746128d42c44793acf4c5d5daad55,0.254498367500891
1582863,7e4eeac63dfec51cbe412ca42ac81d83,0.252257695049588
1485396,3619ab694ef1b8321fa7cbd65d744c4d,0.521975197964339
1485396,509237ce46a25116cce4f59eeb12d3b2,0.214158948391702
1582803,947f53c335d314eb0e1a5aafce1a06f9,0.263343552183821
1582803,73513959fee527f14d1ad22c7c59d2c4,0.217478719766097
1582509,01887a408afa9b2b9e4aa9104f323eb3,0.25249737804308
1582509,ad760dd5972c02c1c3d0afe5a0fb0a7c,0.235040030994733
1582509,32e3a2ff7096603558e05c60f5dfbc61,0.228862665159709
1582509,22c0a830bdac88330f4db709f8c55c9a,0.224560754007261
1582509,24a7bb72978b9ce5de732ad431dc47c4,0.215063203244489
1519134,2fbeb066a877ec1f83d543a9d11dc5a7,0.688178036790982
1519134,88da5597d7748951acf15d69484b9dd6,0.437865646927302
1519134,62b1ddd308093b33bd5c907d955d9a90,0.296182337953694
1519134,4ae08302625e6d96cacffdaa94ad330a,0.268185020934314
1519134,231b2d123b42f17ccd6555e5743c56e0,0.265834966065588
1519134,db7385711b9dca715855fc497fd1c143,0.262971565107095
1519134,653fa79815a1ca5399e1a7f3c4bf23b3,0.23144592436257
1519134,e810361aa11e7bd99a9e83c4ce7d060a,0.228929628913043
1487175,61340649e919af3a065a0ff34bf36114,0.22550623091174
1539856,7018ceea0834b6e37119b3de45e77f2d,0.395038220304139
1539856,32c2e4a11c431f92d29ec96957d3a7fa,0.305626970810002
1539856,299d545545ca6f27e4b296a5943cd0d4,0.275637991865337
1539856,a9c48eb4aadb60232a947c10614d95c2,0.260253236056505
1539856,499f88fad1c9ceb4e8d65b1510316650,0.259591548984409
1539856,89ca77064645cfaa1b2bb7bf0e36bdec,0.237372576480094
1539856,8b4f9dd7d203a654bd7a4ecc6d275596,0.235001714898844
1581724,810e7275c37b02ca9a5f9d9d231026a5,0.57220296068984
1581724,82d502b9ed43f8b94c57eedb3bb81c54,0.493146888833663
1581724,e1f9e8e0587e165605cbb4d39d4444ac,0.265795859041534
1503768,c6d1b6ad2be9666f65007d9b1bd8a2bd,0.215889916317952
1581203,c3e2e372f64c3a784a8241245f339099,0.344153283424619
1599917,92b515e8a4ba94d0299e2195ca8018a2,0.412885075887148
1580898,8de53981ab0448c5337cbbafcfed5019,0.581569443589109
1580898,a5edd8e2a5cf21721a689be3062476e7,0.539418288008319
1580898,24617d5f0eae541e8270042e0c4949a6,0.265078538483156
1580898,53d88b28c742c33ac683ad2b198f174b,0.257100378431614
1580604,913dca7474979ee84b07977c022b1918,0.313328519567167
1580595,2f6f4567963936ced76c8e88120aa8c3,0.405678090610651
1580448,a946a5d4e3e58da0dda1d01d37059839,0.331011315975407
1580448,014f90de637a0f1abf158cd4ed0b96c6,0.247773090815738
1580448,54ff81e0faa0469b1bded895a7288a0d,0.229614486211788
1580448,b0fc749ca896aedfd0ca0a49b5b436cf,0.228570683706553
1507172,d2548e9fcd4513ff42c9b50fffb8f45f,0.516676301131871
1507172,d0fa2b2a467f3d2a5a0f772ad566d80c,0.480092253605746
1507172,114e1a1f0fb7a2513ae033ef516278f1,0.467305199720689
1507172,9cccca84155904f1a8d0fe98181fa515,0.315484699974393
1507172,de07ae3be48ae73f55fffb041ba8878a,0.268591323815155
1507172,d44227292a91b9227ee9e6b0913c1d21,0.240604219711067
1507172,de640808f34f98a4133c1fee32968b05,0.233684712936992
1507172,52138b7e932f9b302334ee4483b61010,0.230131822976789
1507172,76d966df4a60cb5168c703a0723c3436,0.219838793670358
1507172,da29f75c23951441095ccaf7f5a0823c,0.21886784622487
1579602,653fa79815a1ca5399e1a7f3c4bf23b3,0.215522226110885
1523844,a77136eb7c44182646b24919b3da0bb2,0.498504633339902
1523844,3619ab694ef1b8321fa7cbd65d744c4d,0.421324214698792
1523844,409dcc8cf4a8ad67452b0d24c5666858,0.290846726117712
1523844,86f1e2884f8389d0dd169b529fa9f594,0.279550244650586
1532636,5fc151d023d445a4eda4f76b3d35623e,0.462377313409319
1532636,81399f9ba3ea2263b6e4636f3722a750,0.390698632171236
1532636,63371dd99e1e04ca47abece4af217d9a,0.382124004201418
1532636,c58f5d52bdfa21617f5e9bcc6a5a839f,0.258785656082492
1532636,4daf81912def7ed0a9915494b0e4731d,0.257978083974008
1532636,96d06f07ecd9ce297aa5904b354b930f,0.257373412501591
1532636,41a34a7f0117c7253ecd67faac08f18d,0.243337542818123
1532636,a78c789725130c92bab522a75f96c7b3,0.237257332835791
1532636,aa2ac24deb2c28b6eebf0c6a2eb66533,0.234480632289337
1579400,bd7406eaa6dd8d30ba0d9f34b895a18a,0.907007258361421
1579400,ac774f2fc9e9f988186225acc9679f34,0.274927710184589
1579400,6ae342d7e5c39c01a2f8011e50751fb6,0.245220702696152
1579400,0d6e516e6383bdca6ec61f4293ed9124,0.231603650498442
1503863,934c0f0a3dc39fa6e3c2cede9bae9962,0.298948598287923
1518341,be722736981b471dffc2f33b5a35eda4,0.23560376108701
1503867,26e1feb0c39cff66eca024f1f3471855,0.396697555565174
1503867,bba7815106eb162238c10a0e96863d6c,0.339525594498811
1503867,759ff9500072de1d4e4dd3befb6d431d,0.339059150064188
1503867,8a3c964a29e65a6609475b567422d0f1,0.330207253278927
1502560,571e31e58a5411d712ed1bf317e2fae9,0.709820772598604
1502560,9f8a833ba4262e6bd5bf341ccd9e8eba,0.357610651272751
1579053,f308550b67a471cf9f3656a0adb8c69a,0.232213569987689
1579053,1ca5d0ff2deb25c7d6738041709f7c9a,0.220387597350748
1579053,d6167e3d49e74a51e29a80b916102a8d,0.216750204613248
1524045,b8a2d41ab23029e268f1e2f76dd4ecd1,0.461637558460815
1524045,53c2721b9e669f9a0e690237814a52ab,0.324156332608768
1524045,f8f6ec07753551ba8efcc8d461b91718,0.306047486433047
1524045,25f13273717a1b7067cf39ae5a6b862f,0.275001369856561
1524045,810e7275c37b02ca9a5f9d9d231026a5,0.263577343534478
1524045,e41f5c8750ffeaf3e0c2758f9901b9b7,0.257781996413329
1577166,1f86a1ddab99ba5fb1f30ed031a4ff86,0.283926941084449
1518171,367f6a378fe761f9c0014e899de1c240,0.487454423635129
1518171,f6b2eab0180cf1f42e36d408f39a057f,0.476253780765439
1518171,5297606ce803908d4ec4c693eefb93b6,0.39204268317689
1518171,03cf0601c26a62283540467129daad7e,0.355188473942515
1518171,934c0f0a3dc39fa6e3c2cede9bae9962,0.291868681326303
1531136,0df2f4f3df388ae6d2e08c1051b8f43b,0.789329928687496
1531136,ef7f8716b8fe348f84b60d56b499a24a,0.454475447307584
1531136,a1953a30e1930f31f3f12ba18f8e069b,0.42575980160492
1531136,4531553cd007fe5cf52d428e4b69d8bc,0.380065188325412
1531136,1610e44e3c50d58574c1cb7e8be63b49,0.36495541600036
1531136,ecc30d1a2bad25ba8572556e365f97e6,0.364573459158974
1531136,ef1a5a74aa299146b3648cc8be0148c6,0.277338029700479
1531136,9be550681d9a20c9628e4d3412868a8f,0.276038504425124
1531136,8fa7fb485b9a06b1766f8ca51ea5eea5,0.272537481388747
1531136,3db3890162f0850c662179d988f637aa,0.249263966198863
1517758,38fff8bca527ea3250d0456e7b8da873,0.543679876808928
1517758,81889bf6a51ecb3561d9b698a15debd6,0.37076937284426
1574267,37dcc533a87b30465b8ef2046aed0cc7,0.511016934346827
1574267,751b419094dd9f4b8b032573c3750230,0.275545037653769
1574230,eecd84927c1b2a643fd732d42f383d89,0.715202646201332
1574230,67d598afda17e3e247625158beeaf7e2,0.586623376719442
1574230,8ddcc0b5571316c6c1d443372ecfb20c,0.570183717915017
1574230,9da9595caa381755c9353ae7179f2117,0.534263830838958
1574230,42ddc604ee132e8f6d2cadef50e24b5d,0.337133723023515
1574230,82664af7fe3d925e2d415a498f738aed,0.30488199758391
1574230,f2de38cab26c30c342d9ece0a878904d,0.304603301067323
1574230,612298a3cdfc0991c6211035c5435d74,0.265067454666737
1574230,3eb3c3456dfc2b0fafc71d04345ef83f,0.25637673636687
1485765,9676b8d708b58de97ac328f8c85ebbf5,0.352906219910178
1504236,1e2a94dee32596c4526d9ef92f8a0392,0.223707676134179
1504236,045632a5b7b22d4fdfe53590e3891c8a,0.217750373839724
1517263,06f097b9d944e8c4dae59afe5242f3be,0.215392875635871
1517263,44a1f88473bdd2a596691def4da7910f,0.214256518482862
1517263,73513959fee527f14d1ad22c7c59d2c4,0.213107914582374
1497626,5f749272a156d6d4bd400a631d38c11e,0.397423201827867
1497626,f3c6f9d02cde4ce4a89e2c4d6900a208,0.271207567517037
1497626,653fa79815a1ca5399e1a7f3c4bf23b3,0.250975525727433
1572944,73513959fee527f14d1ad22c7c59d2c4,0.230452455450342
1517112,d645fc267c95f7da8023a61871cd7342,0.894224557458383
1517112,6dcc1e921b8dc4b5ad89d42e78a29f98,0.246424174632426
1523718,630a9e28747d6c2ca9a3fc2e112d021e,0.352145772825514
1523718,935b2d2f0f49a80c2f720bdd6a563594,0.346728556364767
1523718,236d70dbc74929e836b866c17aa4a027,0.337779837796436
1523718,47e90f7dd2cdc639c71d80add8dca833,0.328821775747018
1523718,e458346996240a35dbd9efe219fc556b,0.216267423454462
1524128,d13622218a076e54b577c18a78c32b20,0.810576043231874
1524128,c1cbf7d8db0a160fe4bce609f72bb332,0.27951150928533
1524128,31917fa8ef3ee15c56e7a32b4cb73f9b,0.277308377561432
1524128,61d936fbaae5813b9fb119238047426d,0.2475889045904
1524128,3152ce2713829b5aa358035a90093502,0.246266486330965
1524128,bb22d7bf4601f5bb90b838de3c19774c,0.232938401682608
1524128,c647ddfc2a8204b7a161b211ff41c4c2,0.23146279783414
1524128,3c96abb98cc8b7d20e69853ff7fdc269,0.226645246214076
1524128,dcecb0c9a0b84046045f59f9bc222ae1,0.225456681676431
1524128,6ae342d7e5c39c01a2f8011e50751fb6,0.223326004441505
1504471,be722736981b471dffc2f33b5a35eda4,0.80625555237538
1504471,4917bc4179849c283b2069ce122464d6,0.334265374040048
1504471,1f86a1ddab99ba5fb1f30ed031a4ff86,0.236805541165261
1571782,3b149d460d22ae6c7bdf7b5509479c28,0.255895060783242
1524130,2e5119c349579bf5ce7f7c253cf28c1d,0.273430764283499
1524130,87b64f4cb6a27f9ba13dec3d8126c982,0.254089392557047
1524130,db04c903d4eb5b4cb8a6df0298f067eb,0.245925757631022
1524130,1711b1b46078f2c7ea6afb2357d54bf5,0.241699423077553
1524130,f308550b67a471cf9f3656a0adb8c69a,0.24107151224025
1524130,64d6588132eac94f47daf537e4d5aecc,0.227995886318412
1524130,36694ef330630a190d79765c24d7be0a,0.215986203487697
1524130,428bc9b458e723dcf4d97183de290176,0.214040913620898
1524130,d0c7b744e0180d18fead18a8ca73e5f2,0.210913937233794
1524130,0df2f4f3df388ae6d2e08c1051b8f43b,0.210016101648095
1504544,bd7406eaa6dd8d30ba0d9f34b895a18a,0.914009326312873
1486812,80485dbdd0b9307dd21a58c9160b1e61,0.372428880040652
1571051,b432c3f17becdce290c149284876a5da,0.5587767187927
1571051,875a16a1d9f8e297efff09d9ec9808c6,0.487773754297305
1571051,6e0818ec997449ab500efddf1637ac77,0.37791306883539
1571051,965f6f8836e215f3a9c66532cbad2c23,0.360811826022244
1571051,9530645a7bbe6d51e0cb4b9afb4c2466,0.316647006089861
1571051,ad17e773a5fdd70435f482c8d4d1b261,0.216312230876293
1528959,6f239e8bfbfe680c1078fa3b98d02594,0.883567544664928
1528959,18f7784f0428aa04b2edfbcba944f250,0.704929177262087
1528959,3f724022701246d96081b8fd971493d1,0.586237789176687
1528959,ae87c16c10d5c2066d93e74db43fb5d7,0.501998230359724
1528959,4ff66402db747c2480c71cf766263d2c,0.297308596825944
1528959,1c6e7c0849ba1e5cf59b027f1e7e7702,0.266124791529687
1528959,e312cc8b836ff037358af5a2f35be856,0.250219900073663
1528959,dfccbf95ff10f9a6731f5199d8557a7c,0.217242354991705
1528959,4d3918c6389affdc65366949998b4c2c,0.212919412123986
1486741,6b177b9d5c494ddb575d24f424e828da,0.677010721265835
1486741,5a572bb1c2f2ddfcdcaa54e4bd076003,0.570414893380949
1486741,2c1b79f36250521304d4d2822786ea8e,0.502188456013861
1486741,768d8561cffe2fc2557a47eb02b57b44,0.444613010192602
1486741,72be14b3db3217cb43ded267898fcb53,0.383949960008526
1486741,2f04fd14e29520e02a674d94d0461397,0.283319276565591
1486741,478a3f570a56cc0865ffef5a93d7c777,0.252265956617062
1486741,b9275d58d4b717b5ecd246020eaa9e70,0.218203404951329
1528213,ef3e7e93a0d7362de07ec928fed5383b,0.374354266825232
1528213,833b5b6ffd64a277dbb9f9c2a25d42f8,0.37388744356977
1528213,a78c789725130c92bab522a75f96c7b3,0.359345205024903
1528213,c105d1509717e8742f56de194102830b,0.227009475567202
1568410,2dfa638534b4cbdc34e213df43980a21,0.902252317717118
1568410,95f3d3de0ae0ccd98330272d8caf190b,0.229324704025629
1568410,25256b04e59ecc4107eb838f1b9ddd89,0.222063032217436
1568410,f3cb021d55b2c9323c2da913b2d7aa95,0.221717607735309
1568410,6ae342d7e5c39c01a2f8011e50751fb6,0.213947372574166
1568348,0cbc18cb70d86faee9580a8114f4cd55,0.250142277644561
1568348,96d7b1a6e157622658cfec397091145e,0.245917504569413
1568348,01d1c21b1e892e0c4463c0471a9cebba,0.236817377612678
1568348,27e13a35a3f8211df4fe9b3437415869,0.233898887019207
1568348,74b442766892bbf15890f5f2ccfa3edb,0.21397416448357
1568191,5502bcbd6212e270fdcc14a6281224f6,0.709205493095044
1568191,25a28c1b83f8a644396a5717bad229da,0.358883923481465
